tweetDate,content,twitterProfile,tweetUrl,timestamp,query
Sat Jan 07 13:51:05 +0000 2023,"HMCS St. Catharines Entering Esquimalt Harbour
Drawn by Rowley Murphy in 1943
Beaverbrook Collection of War Art
CWM 19710261-2399

#MilitaryHistory #WarArt #SecondWorldWar #WWII #Esquimalt #RoyalCanadianNavy #RCN #CanadianNavy #CanadianHistory https://t.co/4Xe3GVFtje",https://twitter.com/CanWarMuseum,https://twitter.com/CanWarMuseum/status/1611722092017221635,2023-04-02T00:02:27.854Z,canadiannavy
Sat Apr 01 22:34:34 +0000 2023,Canadian Navy offers no strings attached program amid recruitment woes – National #CanadianNavy #Navy #Canada #CanadaNews #Canadian [Video] https://t.co/cY9NOLbg2G,https://twitter.com/AbigailMCND,https://twitter.com/AbigailMCND/status/1642294409705455620,2023-04-02T00:02:27.854Z,canadiannavy
Sat Apr 01 07:32:34 +0000 2023,Beverly Saftig #CanadianNavy #Navy #Canadian #CanadianNews #Defense [Video] https://t.co/ux2YgPqZIv,https://twitter.com/AbigailMCND,https://twitter.com/AbigailMCND/status/1642067416418222082,2023-04-02T00:02:27.854Z,canadiannavy
Sat Apr 01 07:32:33 +0000 2023,Beverly Saftig #CanadianNavy #Navy #Canadian #CanadianNews #Defense [Video] https://t.co/bqAd02k4Qt,https://twitter.com/NancyGCND,https://twitter.com/NancyGCND/status/1642067410525229056,2023-04-02T00:02:27.854Z,canadiannavy
Fri Mar 03 13:29:51 +0000 2023,Wonderful to be with 🇨🇦 Navy Commander Topshee (@Comd_RCN) on his first trip to India! @RoyalCanNavy #Raisina #CanadianNavy https://t.co/DQACNQp1Sw,https://twitter.com/CanadaIndiaBiz,https://twitter.com/CanadaIndiaBiz/status/1631648081400721409,2023-04-02T00:02:27.854Z,canadiannavy
Sun Jan 01 01:01:50 +0000 2023,"@mhmiranusa In related news, Saskatchewan sent one of it's coastal patrol frigates to the Gulf of Oman where it monitored drone activities without detection for the second time this year! #CanadianNavy #SaskatchewanNavy #Frigates #ELINT https://t.co/HnP1SJk9ma",https://twitter.com/proncypony,https://twitter.com/proncypony/status/1609354176181719043,2023-04-02T00:02:27.854Z,canadiannavy
Fri Mar 31 14:20:32 +0000 2023,Bewverly Saftig #CanadianNavy #Navy #Military #Canada #CanadaNews [Video] https://t.co/F6evwSbuF4,https://twitter.com/NancyGCND,https://twitter.com/NancyGCND/status/1641807697103454208,2023-04-02T00:02:27.854Z,canadiannavy
Sat Apr 01 07:32:33 +0000 2023,Beverly Saftig #CanadianNavy #Navy #Canadian #CanadianNews #Defense [Video] https://t.co/8vl0jqcZ9T,https://twitter.com/SamuelsCND,https://twitter.com/SamuelsCND/status/1642067409694760961,2023-04-02T00:02:27.854Z,canadiannavy
Tue Feb 28 21:15:14 +0000 2023,"We want to thank the spectacular exhibitors at #ShipTechForum 2023 -  @brnklio @HelmOperations Fibreglass Solutions Inc (https://t.co/CDp5z0aNI3) R.J. McGregor and Associates (https://t.co/kciwel21kY) ARKTOS (https://t.co/843DdBsu4z)
 🇨🇦

#ShipTech #CanadianNavy https://t.co/aNZuivrGGk",https://twitter.com/VanguardMag,https://twitter.com/VanguardMag/status/1630678036017184769,2023-04-02T00:02:27.854Z,canadiannavy
Tue Feb 28 21:45:14 +0000 2023,"What would a conference be without lanyards? Thank you to @chantierdavie for being our #ShipTechForum 2023 Lanyard Sponsor.  
 🇨🇦

#ShipTech #CanadianNavy https://t.co/zrohltJU1L",https://twitter.com/VanguardMag,https://twitter.com/VanguardMag/status/1630685585689001985,2023-04-02T00:02:27.854Z,canadiannavy
Fri Mar 31 14:20:33 +0000 2023,Bewverly Saftig #CanadianNavy #Navy #Military #Canada #CanadaNews [Video] https://t.co/9XqFQ5ySNN,https://twitter.com/AbigailMCND,https://twitter.com/AbigailMCND/status/1641807701352251393,2023-04-02T00:02:27.854Z,canadiannavy
Sat Mar 18 02:51:03 +0000 2023,Navy Veteran gifted Quilt of Valour for military service #CanadianNavy #Navy #CanadianNews [Video] https://t.co/A3qXKF2CWz,https://twitter.com/NancyGCND,https://twitter.com/NancyGCND/status/1636923136758398977,2023-04-02T00:02:29.803Z,canadiannavy
Sat Mar 18 02:50:33 +0000 2023,Navy Veteran gifted Quilt of Valour for military service #CanadianNavy #Navy #CanadianNews [Video] https://t.co/WfEcjacOgI,https://twitter.com/SamuelsCND,https://twitter.com/SamuelsCND/status/1636923010887344128,2023-04-02T00:02:29.803Z,canadiannavy
Mon Dec 19 21:40:12 +0000 2022,Take Your Career to the Next Level https://t.co/txoqWZPYTF https://t.co/d91SocXYvZ,https://twitter.com/UOregonBootCamp,https://twitter.com/UOregonBootCamp/status/1604954778651578465,2023-04-02T00:02:29.803Z,canadiannavy
Thu Mar 16 03:28:34 +0000 2023,"Navy demolition training scheduled near Metchosin, B.C. #CanadianNavy #Navy #CanadianNews #Defense [Video] https://t.co/KuhRoEwtvb",https://twitter.com/NancyGCND,https://twitter.com/NancyGCND/status/1636207804762722305,2023-04-02T00:02:29.803Z,canadiannavy
Fri Mar 10 18:47:02 +0000 2023,"Elsa Lessard, a 100-year-old Second World War veteran, was honoured for her contributions to the Canadian Navy as a morse code operator on Tuesday!

#veterans #WWII #canada #canadiannavy 

https://t.co/Ps4FVAp2nA",https://twitter.com/VEXSL_Global,https://twitter.com/VEXSL_Global/status/1634264617156476928,2023-04-02T00:02:29.803Z,canadiannavy
Sat Mar 18 02:51:03 +0000 2023,Navy Veteran gifted Quilt of Valour for military service #CanadianNavy #Navy #CanadianNews [Video] https://t.co/OLwIH0hlp4,https://twitter.com/AbigailMCND,https://twitter.com/AbigailMCND/status/1636923136762580994,2023-04-02T00:02:29.803Z,canadiannavy
Sat Feb 18 15:12:06 +0000 2023,U.S. Military recovery of Chinese Spy Balloon deemed a success Ace News Today #CanadianNavy #Navy #Canada #CanadaNews #Canadian [Video] https://t.co/GdRQpgi3ES,https://twitter.com/HandlerCND,https://twitter.com/HandlerCND/status/1626962769445818368,2023-04-02T00:02:29.803Z,canadiannavy
Sat Feb 18 15:12:03 +0000 2023,U.S. Military recovery of Chinese Spy Balloon deemed a success Ace News Today #CanadianNavy #Navy #Canada #CanadaNews #Canadian [Video] https://t.co/yLi76xOgxd,https://twitter.com/NancyGCND,https://twitter.com/NancyGCND/status/1626962755772366849,2023-04-02T00:02:29.803Z,canadiannavy
Thu Mar 16 03:24:04 +0000 2023,"Navy demolition training scheduled near Metchosin, B.C. #CanadianNavy #Navy #CanadianNews #Defense [Video] https://t.co/jmgrVy4O09",https://twitter.com/HandlerCND,https://twitter.com/HandlerCND/status/1636206672694874114,2023-04-02T00:02:29.803Z,canadiannavy
Thu Mar 16 03:24:03 +0000 2023,"Navy demolition training scheduled near Metchosin, B.C. #CanadianNavy #Navy #CanadianNews #Defense [Video] https://t.co/X70k27LoBl",https://twitter.com/SamuelsCND,https://twitter.com/SamuelsCND/status/1636206666885771264,2023-04-02T00:02:29.803Z,canadiannavy
Sat Feb 18 15:12:09 +0000 2023,U.S. Military recovery of Chinese Spy Balloon deemed a success Ace News Today #CanadianNavy #Navy #Canada #CanadaNews #Canadian [Video] https://t.co/oydAZaSU2K,https://twitter.com/SamuelsCND,https://twitter.com/SamuelsCND/status/1626962782989189120,2023-04-02T00:02:29.803Z,canadiannavy
Sat Feb 18 15:15:34 +0000 2023,U.S. Military recovery of Chinese Spy Balloon deemed a success Ace News Today #CanadianNavy #Navy #Canada #CanadaNews #Canadian [Video] https://t.co/ZrLVKjrBCJ,https://twitter.com/AbigailMCND,https://twitter.com/AbigailMCND/status/1626963641659686915,2023-04-02T00:02:29.803Z,canadiannavy
Sat Mar 18 02:51:04 +0000 2023,Navy Veteran gifted Quilt of Valour for military service #CanadianNavy #Navy #CanadianNews [Video] https://t.co/J4JzSY32cb,https://twitter.com/HandlerCND,https://twitter.com/HandlerCND/status/1636923141783195649,2023-04-02T00:02:29.803Z,canadiannavy
Thu Mar 16 03:28:34 +0000 2023,"Navy demolition training scheduled near Metchosin, B.C. #CanadianNavy #Navy #CanadianNews #Defense [Video] https://t.co/hsvINufY6p",https://twitter.com/AbigailMCND,https://twitter.com/AbigailMCND/status/1636207803881910275,2023-04-02T00:02:29.803Z,canadiannavy
